"","X","Y","Nnat","Synpr","Pcp4","Slc17a7","Cdh9","Ctgf","Slc17a6","Lxn","Slc30a3","Gfra1","Spon1","Gnb4","RSC","LEC","region","anum","section","id"
"431",102.569,267.738,0,0,0.708925873671856,0,0,0,0,0,0,0.236662379983269,0,0,0,0,"cla","123456","1",431
"432",345.912,269.783,1.45379382954346,0.808053178641839,5.49230499272303,82.7065678512815,0.645740650901622,21.8077848081667,0,0,0,0.808053178641839,0.969488341367244,1.13092350409265,0,0.161435162725405,"cla","123456","1",432
"433",357.432,272.361,0.386507497715143,0.386507497715143,4.0540128854638,36.4822796664673,0.386507497715143,6.56295485574374,0,0,0,0,0,0,0,0,"cla","123456","1",433
"434",378.17,272.716,0.290074021923005,0.434695454056538,0.144621432133533,1.59499154174856,0.144621432133533,0.434695454056538,0.434695454056538,0,0,0,0,1.44953895195909,0,0,"cla","123456","1",434
"435",510.031,270.347,0,0.263432068156041,0,19.2507187508243,0,0,0.263432068156041,0,0,0,0,0,0,0,"cla","123456","1",435
"436",300.312,274.264,1.29686803867468,0.833795793307748,0.185361773970408,20.5631980865881,0.556085321911223,0.277710471396525,0,0,0.463072245366933,0.0923486974261171,4.44602505881709,4.53903813536138,0,0,"cla","123456","1",436
"437",235.703,276.239,0,0.241059484526888,0,0.723178453580665,0.241059484526888,0.241059484526888,0,0,0.120529742263444,0,0,0.361589226790333,0,0,"cla","123456","1",437
"438",705.877,271.405,0,0,0.637151846428209,0,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",438
"439",388.832,271.372,0.820821452072823,1.23053301162536,0,6.15546172406229,0.820821452072823,0,1.64164290414565,0,0,0,0,3.69299736784382,0,0,"cla","123456","1",439
"440",765.585,273.526,0,0,0.808765516309216,7.14583208909481,0,0.269321321585626,0,0,0,0,0,0,0,0,"cla","123456","1",440
"441",738.961,274.118,0.53011893747701,0.53011893747701,0.53011893747701,21.194098271115,0,0,0,0,0,0,0.636000601932873,0.953645595300465,0,0,"cla","123456","1",441
"442",725.505,274.623,0.438805143961942,0.219913999887686,0.658719143849628,9.44095915796905,0,0,0,0,0,0,1.09752428781157,0,0,0,"cla","123456","1",442
"443",575.568,275.341,0,0,0,0.355178571428571,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",443
"444",646.259,279.633,0,0.08184310526045,0.573526493351856,9.17392486751486,0,0.08184310526045,0,0,0,0.08184310526045,0.3273724210418,0,0,0,"cla","123456","1",444
"445",651.726,272.959,0,0,0.607576435097742,27.3511509480555,0.607576435097742,0,0,0,0,0,0,0,0,0,"cla","123456","1",445
"446",419.811,278.051,0.732790899550419,0,0.274879183239833,4.39806693183732,0.824637549719498,0.183032533070754,0.183032533070754,0,0,0.366725833408911,0.916484199888576,0.916484199888576,0,0.457911716310586,"cla","123456","1",446
"447",267.867,275.615,0.425445840680312,1.27491462625271,0,11.0459400040176,0,0.849468785572395,0,0,0,0,0,0,0,0,"cla","123456","1",447
"448",594.167,275.128,0,2.3874544663108,0,0,0,0,0,0,0,0,19.0996357304864,10.3443377855163,0,0,"cla","123456","1",448
"449",116.001,277.754,0,0,0.307427009382829,0,0.154141676013675,0.615710361410178,0,0,0,0.154141676013675,0.154141676013675,0,0,0,"cla","123456","1",449
"450",608.51,277.658,0,0,0,1.46478851353451,0,0.365866923578954,0.365866923578954,0,0,0,0,0,0,0.365866923578954,"cla","123456","1",450
"451",445.96,280.274,0.113003291972651,2.48607242339833,0,55.9314930131909,0.339009875917954,0.113003291972651,0,0,1.01702962775386,2.37306913142568,0,8.02249994244803,0,0,"cla","123456","1",451
"452",658.922,277.403,0.389173786133182,0,0.389173786133182,0.389173786133182,0.389173786133182,0,0,0,0,0,0,0.389173786133182,0,0,"cla","123456","1",452
"453",784.845,282.293,0.207828823453714,0,0.207828823453714,22.617543490214,0,0,0,0,0,0,0.207828823453714,0,0,0,"cla","123456","1",453
"454",185.804,278.592,0,0,0.51295889705251,0,0,0.51295889705251,1.02591779410502,0,0,0,0,0,0,0,"cla","123456","1",454
"455",778.483,279.861,1.1570460448796,0,0.577693003756241,21.9755746658768,0,0.577693003756241,0,0,0,0,0.577693003756241,0,0,0,"cla","123456","1",455
"456",797.219,278.668,0,0,0,6.28786618512775,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",456
"457",159.634,285.917,0,0.112016891098569,1.39788820781072,0,0.112016891098569,0.78308582394714,0.167767233212143,0,0,0,0.112016891098569,0.894586508174288,0,0,"cla","123456","1",457
"458",174.756,286.604,0,0.0759468537485315,1.14342207588067,0,0.380939774357714,0.0759468537485315,0.0759468537485315,0,0,0.228443314053123,1.06747522213214,0.457489380913773,0,0,"cla","123456","1",458
"459",552.889,280.827,0,0,0.455681049289544,0,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",459
"460",145.408,282.066,0,1.2848717102979,1.2848717102979,1.2848717102979,0,0,0.513506006527324,0.256753003263662,0,0,0,1.7994844108048,0,0,"cla","123456","1",460
"461",384.332,283.493,0.632639901863261,0.422094134206708,1.26527980372652,0.632639901863261,0.210545767656553,0,0.210545767656553,0,0.844188268413417,0,0,0,0,0,"cla","123456","1",461
"462",271.079,282.357,0,0.281220642362135,0.281220642362135,5.05849970273619,0,0.843661927086406,0,0,0,0,1.96738720994087,1.40494592521659,0,0,"cla","123456","1",462
"463",339.785,285.896,0,0.826301878160978,3.16749053295042,29.7468676137952,0.137716979693496,0,0.137716979693496,0,0,0.137716979693496,5.78411314712685,3.02977355325692,0.137716979693496,0,"cla","123456","1",463
"464",587.38,282.335,0,0,0,2.1150570325808,0,0,0,0,0,0,1.40942708670246,1.40942708670246,0,0,"cla","123456","1",464
"465",132.017,287.836,0,0,0.170626533408388,0,0.170626533408388,0.342155852707827,0,0,0,0,0,0,0,0,"cla","123456","1",465
"466",521.094,285.888,1.37891264777525,0.196710658818254,0.196710658818254,38.8188620308338,0.787811653296751,0,0,0,0,0.787811653296751,3.74428564371297,2.36440397791399,0,0,"cla","123456","1",466
"467",713.149,287.632,0.298516840556226,0,0.149258420278113,17.7575356735396,0,0,0,0,0,0,0,0.597033681112452,0,0,"cla","123456","1",467
"468",825.502,284.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",468
"469",531.13,287.059,1.88528703331995,0.188623489004862,0.188623489004862,44.3056670681119,0.754493956019448,0.188623489004862,0,0,0,0,2.07391052232481,0.377246978009724,0,0,"cla","123456","1",469
"470",460.948,285.05,0,0,0.560209826489634,0.560209826489634,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",470
"471",623.647,286.974,4.51825910167107,0,0,13.8074323165083,0,0,0,0,0,0,0,2.00811515629825,0,1.00405757814913,"cla","123456","1",471
"472",215.748,289.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",472
"473",595.931,287.206,0,0,0,1.44213993234823,0,0,0,0,0,0,0,0,0,0.481217731885348,"cla","123456","1",473
"474",361.038,288.999,0.417752835107178,0,0,0,0,0.417752835107178,0,0,0,0,0,0,0,0,"cla","123456","1",474
"475",803.225,291.245,0.163374360182023,0,0,0,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",475
"476",270.77,292.529,1.39795562411391,0.139550736557781,0.139550736557781,3.91313322686876,0.559019032409823,0,0,0,0.139550736557781,0,2.37562686619707,1.39795562411391,0,0.419468295852042,"cla","123456","1",476
"477",353.578,289.786,0,0,0,0,0,0.553966413536517,0,0,0,0,0,0,0,0,"cla","123456","1",477
"478",569.202,290.626,0,0,0,0,0,0,0.303186143836489,0,0,0,0,0,0,0.303186143836489,"cla","123456","1",478
"479",393.767,291.023,0,1.13140660317215,2.2628132063443,11.3173502308599,3.39586190908564,0,0,0,2.2628132063443,0.56652435137067,0,4.52726851225779,12.448756834032,0,"cla","123456","1",479
"480",192.268,295.716,0,0.258330579662255,1.54776604810518,0,0,0,0.258330579662255,0,0,0.258330579662255,0,0,0,0,"cla","123456","1",480
"481",684.691,300.172,0.126292261611244,0.506267240024203,0.885693121647549,15.1221255859724,0,0.18998748920648,0,0,0.253133620012102,0.18998748920648,0,0.948839252453171,0,0,"cla","123456","1",481
"482",724.705,295.087,0.506572091917881,0,0.506572091917881,0,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",482
"483",460.066,295.747,0,0,0,8.1240018103973,0.368790415298898,3.32309349037316,0,0,0,0,0,0,0,0.368790415298898,"cla","123456","1",483
"484",103.046,295.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",484
"485",673.261,296.801,0,0.580146152893397,2.31892230167991,19.1365114960137,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",485
"486",214.795,301.792,0,0,0.111595458952951,0,0.111595458952951,0.111595458952951,0,0,0,0,0,0,0,0,"cla","123456","1",486
"487",134.131,305.018,0.547423414865828,0.410163856566136,1.50501068629779,0.410163856566136,0.821135122298741,0,0,0,0.68387556399905,0.136452149133223,0,0.547423414865828,0,0,"cla","123456","1",487
"488",171.049,302.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",488
"489",285.612,298.694,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55112544944097,"cla","123456","1",489
"490",781.416,299.58,0,0,0.496827158557624,8.4399090371693,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",490
"491",452.167,303.516,0.204334832730736,0,0,4.29399286173285,0.204334832730736,1.63566578664169,0,0,0,0,0,0,0,0,"cla","123456","1",491
"492",818.732,305.53,0,0.172040948941655,0,0.34408189788331,0,0,0,0,0,0.172040948941655,0,0.172040948941655,0,0,"cla","123456","1",492
"493",263.241,305.018,1.02576847386018,0.341922824620062,0.114219909086443,22.1070791780212,0.456142733706505,0,0,0,1.2534713893938,0,1.36769129848025,0.683845649240123,0,0,"cla","123456","1",493
"494",224.426,302.977,0,0,0,0,0.37906222819641,0,0,0,0,0.37906222819641,0,0,0,0,"cla","123456","1",494
"495",659.908,303.901,0.679819823492245,0.226606607830748,0.226606607830748,7.48217597782443,0,0,0,0,0,0,1.58728573466767,0,0,0,"cla","123456","1",495
"496",183.921,307.284,0,0,0,0,0,0,0.172168721793824,0,0,0,0,0,0,0,"cla","123456","1",496
"497",485.535,304.158,0.422537560747767,0.843657210217858,0,6.75067559302054,0,0.422537560747767,1.26619477096563,0,0,0,0,0,0,0,"cla","123456","1",497
"498",631.731,308.327,0.771534068975198,0.0856549836310494,0,5.4020169154179,0.0856549836310494,0.0856549836310494,0.0856549836310494,0,0,0.0856549836310494,1.0291382361641,0.343259150819952,0,0,"cla","123456","1",498
"499",592.528,304.342,0,3.66813975560565,0,47.0152153280342,0.666819907462332,0,0.666819907462332,0,0,0,0,7.3362795112113,0,0,"cla","123456","1",499
"500",285.626,305.754,0,0,0,0,0,0.379482308240323,0,0,0,0,0,0,0,0.379482308240323,"cla","123456","1",500
"501",544.205,306.701,0,0,0,0,0,0.702689672671911,0.351991880233443,0,0,0,0,0,0,0,"cla","123456","1",501
"502",718.344,308.832,0.20816895687022,0.83267582748088,0,2.0816895687022,0,0.20816895687022,0,0,0,0.41633791374044,0,0,0,0,"cla","123456","1",502
"503",706.242,306.332,0,0.607576435097742,1.21515287019548,1.21515287019548,0,1.82272930529323,0,0,0,0,0,0,0,0,"cla","123456","1",503
"504",344.195,312.531,1.08552572906448,0.241059484526888,0,23.0325515027201,1.92923392490859,0.120529742263444,0.120529742263444,0,1.08552572906448,0,2.53264068491929,1.56764469811826,0,0.602648711317221,"cla","123456","1",504
"505",465.25,308.754,2.1090797586687,0,0,0,0.234577007226679,0,0,0,0,0,0,0,0,0.468097361267652,"cla","123456","1",505
"506",475.122,309.862,0.638809862494073,0.426209103840683,0,4.04747510668563,0,0,0.21260075865339,0,0,1.91743717401612,0,0.21260075865339,0,0,"cla","123456","1",506
"507",793.846,308.735,1.37944244197183,0,0,1.37944244197183,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",507
"508",203.551,310.046,0,0,0,0,0,0.334040218293985,0,0,0,0,0,0,0,0,"cla","123456","1",508
"509",758.466,308.233,0.724632401159995,0,0,0,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",509
"510",561.739,308.428,0.706696611743365,6.36394065692012,0,2.12192541084501,0,0.706696611743365,0.706696611743365,0,0,0,3.53531863433174,0,0,0.706696611743365,"cla","123456","1",510
"511",810.757,309.389,1.19490111984751,0,0,0,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",511
"512",576.578,315.99,3.91944975448855,2.21556280220398,0.76655796694029,22.750140559991,0,0.426290340717418,0,0,0,0.0853855092019941,2.21556280220398,0.851943476142284,0,0,"cla","123456","1",512
"513",360.833,312.87,0.675428083930857,0,0,0,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",513
"514",302.086,313.712,0,0.692351865564505,4.50092938207426,54.015006120321,1.03917005425173,12.1180844150938,0,0,0,0,0,0,0,0.346818188687229,"cla","123456","1",514
"515",412.083,313.966,0.877412751926497,0,0,0,0.292864552459988,0.877412751926497,0,0,0,0,0,0,0,0,"cla","123456","1",515
"516",667.175,316.673,0.434101184489342,0.28884744206939,1.59032097415216,52.4797621256359,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",516
"517",157.706,317.155,0.178997224765082,0,11.0766066149732,0,1.42920979979955,0,0,0,0,0,0.178997224765082,0,0,0,"cla","123456","1",517
"518",547.548,317.159,0.447035150651433,0.671068932848571,0,1.56617164789428,0,0,0,0,0.224033782197138,0,0.447035150651433,0.447035150651433,0,0,"cla","123456","1",518
"519",146.45,323.301,0,0,3.42159208974913,0.0744212652198784,0.0744212652198784,0.148842530439757,0,0,0,0,0,0,0,0,"cla","123456","1",519
"520",189.964,323.049,0.0990836382475796,0,0,0,0.397710714632646,0.397710714632646,0.0990836382475796,0,0,0,0.0990836382475796,0,0,0,"cla","123456","1",520
"521",650.864,319.498,3.29744279946164,0.387425495097097,2.32743703134013,44.9951932320708,0.387425495097097,0,0,0,0,0,1.93905018265718,0.58161891943857,0,0,"cla","123456","1",521
"522",377.959,318.231,0.692351865564505,0.346818188687229,0,9.69549514152298,0.346818188687229,1.03917005425173,0,0,0,0,0,0.346818188687229,0,0,"cla","123456","1",522
"523",716.045,316.67,0,2.45939433802703,0,3.07381505295515,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",523
"524",659.857,322.105,2.42841868088365,0.747205747964201,5.04269535715739,106.279639790297,0,0,0,0,0,0,3.17562442884785,1.68121293291945,0,0,"cla","123456","1",524
"525",219.843,321.625,0,0,0.226800758858448,0,0,0,0.226800758858448,0,0,0.226800758858448,0,0,0,0,"cla","123456","1",525
"526",389.718,323.71,0.924910850738665,0.346655993013609,0,65.1000654974165,0.69405429008078,0.346655993013609,0.231598864711448,0,1.61896514081945,0,0.462455425369333,0.809111418382942,0,0,"cla","123456","1",526
"527",475.771,322.57,0.569711340771403,0.569711340771403,0,5.41167521039502,0,0,0,0,0.284273143452397,0,0.8539844842238,0.284273143452397,0,0,"cla","123456","1",527
"528",615.097,324.371,0.650496141124587,0.260670971806584,1.04110883603717,31.1056859347929,0.260670971806584,0.129941723106001,0.129941723106001,0,0,0,0.260670971806584,0.390612694912585,0,0,"cla","123456","1",528
"529",200.927,325.133,0,0,0,0.653737389551552,0.653737389551552,0.326868694775776,0.326868694775776,0,0,0,0,0,0,0,"cla","123456","1",529
"530",495.237,324.941,0.848402233823215,2.54404609649861,0,10.1761843859945,0,0,0,0,0,0,0,3.67447533828221,0,1.1304292417836,"cla","123456","1",530
"531",302.982,326.968,1.61216709732281,1.84262633150801,1.84262633150801,34.772108270652,0.690330160582023,1.84262633150801,0,0,0.460918468370394,1.15124862895242,5.52683145255046,3.68420512104245,0,0,"cla","123456","1",531
"532",781.714,326.812,0.526864136312083,0,0,0,0,0,0,0,0,0.263432068156041,0.263432068156041,0,0,0,"cla","123456","1",532
"533",793.104,327.563,0,0.247812354814098,0,0.743437064442294,0,0,0,0,0,0.247812354814098,0.247812354814098,0,0,0,"cla","123456","1",533
"534",570.574,327.268,1.73152191981624,1.38470373112901,0,6.2324513018905,0,0,0,0,0,0,0.346818188687229,1.03917005425173,0,0,"cla","123456","1",534
"535",173.281,327.893,0,0,5.83193785468416,0,0.728827487828325,0.728827487828325,0.36507271994294,0,0,0.728827487828325,0.36507271994294,0,0,0,"cla","123456","1",535
"536",460.599,327.541,1.15762333387049,0.867630470314694,0,12.4379935081378,0,0,0,0,0,2.60289141094408,0,0.288818803379452,39.3392343285987,0,"cla","123456","1",536
"537",318.404,327.526,0,0,0,0.398161955394191,1.59264782157676,1.19448586618257,0,0,0,0,0,0,0,0,"cla","123456","1",537
"538",703.424,327.68,0,1.24468454754538,1.66098581994474,9.13190595165213,0,0,0,0,0,0,2.49077551830832,0,0,1.24468454754538,"cla","123456","1",538
"539",861.614,329.146,0.62394808881679,0.62394808881679,0,13.7147926594342,0,0,0.62394808881679,0,0,0,3.11801683057893,0,0,0,"cla","123456","1",539
"540",505.918,331.304,0.826977656828508,3.72288861117275,0,50.6729814643946,0.41398521356241,0,0,0,0,3.30890339761034,0,21.3028650182786,0,0.206496221633049,"cla","123456","1",540
"541",181.238,331.075,0,0.23645572146751,4.24665993039183,0,0.70830682484438,0.23645572146751,0,0,0,0,1.18015792822125,0,0,0,"cla","123456","1",541
"542",341.389,329.547,0.409711559552533,0.409711559552533,0,0,0.409711559552533,0,0.409711559552533,0,0,0,0,0,0,0,"cla","123456","1",542
"543",362.016,331.614,1.3178747758591,0.988406081894328,0.988406081894328,1.97555943111198,0.658937387929552,0.988406081894328,0.658937387929552,0,1.3178747758591,0.329468693964776,0,0,0,0.329468693964776,"cla","123456","1",543
"544",547.086,333.525,2.4473514139906,0.376952733269449,0.376952733269449,14.6831613665233,0.376952733269449,0,0.188476366634725,0,0.376952733269449,0,0.941434715753348,0,0,0,"cla","123456","1",544
"545",434.469,330.139,0,0,0,0,0,0,1.29549405602471,0,0,0,0,0,0,0,"cla","123456","1",545
"546",234.896,330.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",546
"547",395.553,332.022,3.03384201786985,0,0,50.4300624654068,0,0.37906222819641,0.75812445639282,0,0,0,0.37906222819641,0,0,0,"cla","123456","1",547
"548",829.548,331.671,0,0,0,74.8063135629696,0,0.515851543957598,0,0,2.06340617583039,0,0,0,0,0,"cla","123456","1",548
"549",289.026,336.445,0.7528018994803,0.300612682019692,0,38.823069387484,0.150729739153536,0.300612682019692,0,0,1.20414432065353,0,0.602072160326764,0,0,0,"cla","123456","1",549
"550",311.29,338.417,0.580229809116929,1.0781084752281,1.90727761740061,26.952083246023,0.165959555370389,7.0488806604855,0,0,0.248939333055584,0.248939333055584,0.248939333055584,0.414898888425973,0,0,"cla","123456","1",550
"551",847.238,336.176,0.583405782417424,0.583405782417424,0.291702891208712,10.3496185800851,0,0,0,0,0,0,0.145851445604356,1.02012668239847,0,0,"cla","123456","1",551
"552",221.722,341.463,0,0.451173065400035,0.631511136599178,5.68556755380568,0,0,0.0904969230017513,0,0.0904969230017513,0,1.17318112500096,1.44401611920186,0,0.0904969230017513,"cla","123456","1",552
"553",495.507,337.551,0,0,0,0,0,0,0,0,0,0,0,0.339733642038452,11.5522162399517,0,"cla","123456","1",553
"554",733.595,339.208,0,0.228623713492668,2.74452850580924,26.071454889342,0,0,0,0,0,0,1.37174228095601,1.37174228095601,0,0,"cla","123456","1",554
"555",556.233,342.57,3.24797363498708,0.120379442415605,0,19.3659481606841,0.721519551082213,0.24075888483121,0,0,0,0,1.56341854458003,0,0,0,"cla","123456","1",555
"556",565.182,341.945,3.54577056778679,0,0,24.2318055536166,0.295480880648899,0,0,0,0,0,2.06836616454229,0,0,0.295480880648899,"cla","123456","1",556
"557",640,342.044,0.190761174490368,0.381522348980737,0.572283523471105,3.62732373293436,0,0.190761174490368,0.190761174490368,0,1.33628202730503,0,4.58208341125865,1.71780437628577,0,0,"cla","123456","1",557
"558",777.854,341.826,0.287037337399033,0.143932267168391,0,2.29712589613002,0.143932267168391,0.287037337399033,0,0,0.430969604567425,0.143932267168391,0.861939209134849,0.143932267168391,0,0,"cla","123456","1",558
"559",350.486,341.625,1.17027730438648,0.585729104919976,0,39.5071919457617,0.292864552459988,0,0.292864552459988,0,0,0,0,0.292864552459988,0.585729104919976,0,"cla","123456","1",559
"560",536.094,341.386,0,1.10499388026927,6.07804006623708,167.988903488247,1.10499388026927,0,0,0,0.828458547823896,1.10499388026927,0.276535332445372,3.86805230569855,0,0.276535332445372,"cla","123456","1",560
"561",649.423,342.399,0.370277551531859,1.48298978760729,2.5947622329428,42.2576906208884,0,0.370277551531859,0,0,0.185138775765929,0,3.33625712674644,3.52139590251237,0,0,"cla","123456","1",561
"562",763.936,341.379,0.796323910788382,0.398161955394191,0,3.18667336618257,0,0,0,0,0,0.398161955394191,0,0,0,0,"cla","123456","1",562
"563",275.699,343.448,0.938782767730136,0,1.56492582808372,32.2442084942085,0.938782767730136,0.626143060353587,0,0,0.156319853688275,0,4.06949806949807,0.782462914041862,0,0.156319853688275,"cla","123456","1",563
"564",660.238,347.063,0.706806818880041,0.565213334638063,2.33223038183817,38.9376278653792,0,0.141593484241979,0,0,0.0707967421209894,0,1.55462682083714,1.76643674603518,0,0,"cla","123456","1",564
"565",297.992,342.836,1.92986608235031,0.771675193856169,0,30.1061821237488,0,2.70154127620648,0,0,0.771675193856169,0,1.54335038771234,0,0,0.386515694637976,"cla","123456","1",565
"566",726.495,347.895,0.149135016901969,0.373434082322529,2.31517200238616,32.9325909723603,0.149135016901969,0.373434082322529,0,0,0,0.0745675084509843,1.26943726386956,1.64287134619209,0,0,"cla","123456","1",566
"567",791.666,345.724,0.118881469657047,0.118881469657047,0,19.1271255705809,0,0.118881469657047,0,0,0,0.118881469657047,0,0,0,0,"cla","123456","1",567
"568",578.018,349.332,1.30066477482479,0.866630783667787,0,31.3172771003531,0.217016995578501,0,0.10850849778925,0,0.217016995578501,0,1.62547166886943,1.84248866444793,0,0.10850849778925,"cla","123456","1",568
"569",185.45,345.702,0.525893162730695,0.262946581365348,0.262946581365348,0,0,0.787720822473212,0.525893162730695,0,0,0,0,1.57656056656925,0,0,"cla","123456","1",569
"570",441.621,348.083,8.06945600181991,0.977768930981017,0.85564322531594,42.4241802910663,0.244251411330152,0.244251411330152,0.122125705665076,0,0,0.489266108320712,2.20055255895259,1.5891607449668,8.19158170748499,0.244251411330152,"cla","123456","1",570
"571",525.272,349.236,0.20067951522125,2.81366520306759,0.804102057541696,44.2152331898681,0.20067951522125,0,0.402051028770848,0,0,2.31127441668611,0.301711271160223,11.1543210546597,0,0,"cla","123456","1",571
"572",623.135,348.246,2.91077394971792,0.728159062277483,0.90973325299885,47.6702086870789,0.364079531138741,0,0.181574190721367,0,0.364079531138741,0.181574190721367,4.91274579613299,2.18354603713644,0,0,"cla","123456","1",572
"573",834.253,347.308,0,0.192319237552062,0,0,0.576000900529061,0.192319237552062,0,0,0,0.192319237552062,0,0,0,0,"cla","123456","1",573
"574",95.808,349.836,0,0,7.82810338322224,0,0.333186601266088,0,0.166593300633044,0,0,0,0.166593300633044,0,0,0,"cla","123456","1",574
"575",540.402,348.915,1.35851329644833,1.08658308049259,2.71702659289666,95.8969302159557,0.543860431911476,0,0.271930215955738,0,0.543860431911476,1.35851329644833,0.271930215955738,1.90123594502945,0,0.271930215955738,"cla","123456","1",575
"576",155.101,349.874,0,0.410658295045325,1.43878833974916,0.205823916552837,1.02714050664349,0.205823916552837,0,0,0,0,0.205823916552837,0,0,0,"cla","123456","1",576
"577",256.505,352.387,0.16449615898174,0.328107930011965,0.328107930011965,20.3524199282085,0.65621586002393,0,0,0,0.820712019005671,0,1.4769278790296,0,0,1.14881994901764,"cla","123456","1",577
"578",385.458,352.16,0.78049168185769,0,0.312196672743076,26.3780315815462,0.78049168185769,0.624393345486152,0.312196672743076,0,0.624393345486152,0.156098336371538,2.34147504557307,1.2487866909723,0,0,"cla","123456","1",578
"579",500.832,351.864,0,4.07747042411921,0,14.7160282890326,0,0,0,0,0,1.418290546532,0.354802430953565,26.9493587386725,0,0,"cla","123456","1",579
"580",800.405,353.568,0.206159120325564,0.412318240651127,0,15.0496157837661,0,0.206159120325564,0,0,0,0.206159120325564,0.206159120325564,0,0,0,"cla","123456","1",580
"581",616.371,357.474,0.416079977471135,1.76851591101098,0,9.36144747958322,0.311883976344692,0,0.104196001126443,0,0.104196001126443,0,0.207687975218248,1.2482399324134,0,0,"cla","123456","1",581
"582",275.796,354.466,0.866659229184679,0,1.08307003318976,7.36507942832326,1.29948083719485,0.216410804005084,0,0,0,0,3.24921009956929,0.650248425179595,0.432821608010168,0,"cla","123456","1",582
"583",321.019,355.584,1.04697176120882,0.784834035174635,0.915902898191727,50.7599702749567,0.392417017587317,1.30831991577904,0,0,0,0,0.653765172157543,1.04697176120882,0,0,"cla","123456","1",583
"584",233.351,355.076,1.23335163326928,0,0.823167718912984,14.3942355201757,0,0,0,0,0,0,0.823167718912984,0,0,0.411583859456492,"cla","123456","1",584
"585",426.426,357.796,0.997720153360506,0.124907778086864,0,8.8576577448265,0.373952298593389,0.498860076680253,0.124907778086864,0,0,0,0.997720153360506,0.748675632853981,0.124907778086864,0,"cla","123456","1",585
"586",459.914,356.32,2.20392082055496,0.367631953513625,0,20.5668094909683,1.46865691352771,0.183348251625116,0,0,0,0,1.10196041027748,0,0.367631953513625,0.183348251625116,"cla","123456","1",586
"587",197.789,357.776,0,0.139083367090142,0,0,0.139083367090142,0.139083367090142,0.139083367090142,0,0,0.693790129402871,0,0.693790129402871,0,0,"cla","123456","1",587
"588",119.103,356.829,0,0,3.17258554887121,0,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",588
"589",370.059,358.44,0,3.40281890323345,0,36.7957479568874,0.21242449366339,0.638280232144972,0.425855738481582,0,0,4.04109913537842,1.06312921947175,12.9740021319436,0,0,"cla","123456","1",589
"590",538.95,360.716,6.22185827313053,1.24437165462611,1.24437165462611,61.9105337796219,0,0,0.622185827313053,0,0,0.933887533364211,1.86655748193916,9.95497323700885,0,2.17825918799032,"cla","123456","1",590
"591",816.533,359,0,0.304691152787158,0,1.21756029829176,0,0.912869145504607,0.304691152787158,2.13042944379637,0.608177992717449,0,0,0,0,0,"cla","123456","1",591
"592",227.561,361.619,0,0,0,2.38869132290185,0,0.238975817923186,0,0,0.238975817923186,0.238975817923186,0,0.238975817923186,0,0.238975817923186,"cla","123456","1",592
"593",242.084,359.625,0.736775916812605,0,0.368387958406303,2.94842880379145,0,0,0,0,0,0,0,0,0,0.368387958406303,"cla","123456","1",593
"594",566.161,361.483,3.91241250094764,0.355339111850774,0.533929235423443,23.4744750056859,0.355339111850774,0,0,0,0,0,4.09008205687303,2.13387580639921,0,0,"cla","123456","1",594
"595",659.917,362.019,2.33319673320181,0.538216606707671,1.07643321341534,37.3283734188233,0.179405535569224,0,0,0,0,0,2.69200780434026,0.897027677846118,0,0,"cla","123456","1",595
"596",838.248,359.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cla","123456","1",596
"597",640.388,361.638,0.878093195820144,0,0,0,0,0,0,0,0,0,0,0,0,1.31786309949284,"cla","123456","1",597
"598",348.399,367.376,1.27916689488963,0.497583118803747,1.91875034233445,31.4856630333571,0.355582790162677,0.497583118803747,0.0710001643205346,0,0.142000328641069,2.13233280385606,1.84775017801391,1.70574984937284,0,2.41633346113819,"cla","123456","1",598
"599",625.162,364.509,0,0.234577007226679,0,26.9446562354969,0.234577007226679,0,0.234577007226679,0,0,0,0,0,0,0,"cla","123456","1",599
"600",767.311,364.025,0.499587206392526,0.249793603196263,1.4976708174169,0.499587206392526,0,0.999174412785052,0,0,0,0,1.74746442061316,0,0,0,"cla","123456","1",600
