 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1401,34.206,255,520.748,263.574,31.994,8.737,4.985,141.124,0.420,10.294,100,1128,568,147.724,6.480,1.753,0.571,0.704
1402,81.212,255,787.890,263.875,35.011,13.021,7.941,151.034,0.833,13.379,100,1709,567,141.953,8.400,1.640,0.610,0.937
1403,182.360,255,481.089,267.019,54.381,20.086,11.560,131.560,0.775,20.614,100,1038,566,126.870,12.781,1.738,0.576,0.932
1404,48.056,255,670.285,262.883,26.922,8.971,6.820,110.714,0.833,9.343,100,1462,563,101.310,7.222,1.315,0.760,0.911
1405,40.711,255,234.955,261.447,23.257,8.132,6.374,130.515,0.946,8.422,100,509,562,112.380,6.478,1.276,0.784,0.930
1406,152.981,255,221.717,265.332,46.135,14.635,13.309,74.468,0.903,15.816,100,482,596,79.992,13.593,1.100,0.909,0.949
1407,157.598,255,463.998,264.915,47.366,15.098,13.290,94.248,0.883,16.086,100,1006,561,109.983,13.342,1.136,0.880,0.948
1408,71.559,255,197.239,261.942,31.503,10.401,8.760,124.629,0.906,10.927,100,425,561,123.024,9.150,1.187,0.842,0.939
1409,47.846,255,188.478,260.077,24.978,8.560,7.117,136.481,0.964,9.035,100,403,563,149.534,7.450,1.203,0.831,0.946
1410,214.677,255,647.821,262.958,68.503,26.016,10.506,159.489,0.575,26.887,100,1386,558,156.930,12.530,2.476,0.404,0.829
1411,106.394,255,119.184,260.205,38.629,12.544,10.799,2.039,0.896,13.340,100,247,572,15.945,11.444,1.162,0.861,0.944
1412,135.773,255,859.958,261.399,44.774,16.103,10.735,62.746,0.851,16.675,100,1871,589,69.075,11.494,1.500,0.667,0.943
1413,47.846,255,471.078,257.943,26.876,9.165,6.647,134.518,0.832,9.836,100,1022,555,117.759,6.478,1.379,0.725,0.919
1414,138.291,255,806.792,259.560,43.321,14.447,12.188,178.031,0.926,15.228,100,1745,563,164.291,12.369,1.185,0.844,0.956
1415,123.812,255,678.537,259.103,42.405,13.439,11.730,156.808,0.865,15.006,100,1465,562,167.661,11.910,1.146,0.873,0.930
1416,108.912,255,138.777,259.555,40.573,12.302,11.272,27.168,0.831,14.142,100,290,572,24.905,11.375,1.091,0.916,0.926
1417,96.531,255,454.801,258.882,40.082,12.967,9.479,75.400,0.755,13.864,100,993,552,97.595,10.274,1.368,0.731,0.886
1418,141.229,255,322.887,259.544,46.986,15.796,11.384,115.265,0.804,17.623,100,695,551,117.897,12.367,1.388,0.721,0.929
1419,159.906,255,534.525,258.405,46.986,15.746,12.931,160.815,0.910,16.606,100,1149,558,155.556,13.285,1.218,0.821,0.957
1420,132.206,255,410.954,258.659,42.673,14.307,11.766,124.418,0.912,14.773,100,888,551,119.745,12.292,1.216,0.822,0.954
1421,39.032,255,511.337,254.420,23.794,8.649,5.746,54.532,0.866,8.895,100,1111,564,55.491,6.146,1.505,0.664,0.919
1422,152.351,255,577.364,260.106,52.437,20.099,9.651,95.450,0.696,20.410,100,1257,546,99.039,10.078,2.083,0.480,0.911
1423,169.349,255,87.972,259.483,54.695,17.146,12.576,104.725,0.711,19.131,100,181,584,73.301,13.285,1.363,0.733,0.899
1424,77.015,255,131.029,252.607,33.132,10.065,9.743,133.843,0.882,11.230,100,275,547,168.232,9.910,1.033,0.968,0.930
1425,147.315,255,387.124,254.382,47.366,14.389,13.036,6.153,0.825,15.796,100,830,548,150.461,13.666,1.104,0.906,0.912
1426,52.463,255,197.437,251.943,27.079,9.699,6.887,90.417,0.899,10.005,100,427,560,74.055,6.871,1.408,0.710,0.942
1427,98.840,255,754.123,251.671,40.193,12.961,9.710,167.575,0.769,14.464,100,1631,547,169.046,10.243,1.335,0.749,0.890
1428,126.540,255,372.841,252.350,42.942,14.240,11.314,154.141,0.862,15.248,100,801,542,147.265,11.636,1.259,0.794,0.939
1429,128.009,255,334.678,252.439,46.070,14.670,11.110,1.680,0.758,15.816,100,713,551,169.992,12.369,1.320,0.757,0.892
1430,107.653,255,634.085,250.137,40.822,13.656,10.037,160.157,0.812,15.310,100,1370,535,141.072,10.276,1.361,0.735,0.937
1431,191.174,255,609.219,252.815,55.075,19.867,12.252,155.168,0.792,19.825,100,1314,538,139.686,12.480,1.622,0.617,0.944
1432,110.801,255,699.047,250.756,41.378,12.156,11.605,0.988,0.813,13.535,100,1521,533,113.962,11.703,1.047,0.955,0.917
1433,40.711,255,241.095,246.641,23.035,8.087,6.410,142.168,0.964,8.643,100,518,534,147.995,6.802,1.262,0.793,0.951
1434,38.193,255,92.457,246.326,23.146,7.681,6.331,12.722,0.896,8.422,100,194,542,22.380,6.871,1.213,0.824,0.912
1435,146.686,255,794.267,247.439,46.718,14.124,13.223,0.733,0.845,15.228,100,1718,533,158.839,13.669,1.068,0.936,0.930
1436,87.508,255,180.064,245.439,34.742,11.371,9.798,101.686,0.911,12.024,100,389,523,107.745,10.078,1.160,0.862,0.941
1437,53.302,255,850.398,242.253,28.218,9.490,7.152,12.888,0.841,10.576,100,1846,531,17.650,7.788,1.327,0.754,0.909
1438,112.480,255,690.265,244.492,40.304,12.712,11.266,82.569,0.870,13.666,100,1503,520,103.570,11.677,1.128,0.886,0.931
1439,96.741,255,538.402,243.226,37.111,12.869,9.572,135.240,0.883,13.620,100,1165,520,132.274,10.114,1.344,0.744,0.949
1440,137.242,255,565.672,242.859,44.820,14.224,12.285,154.348,0.859,15.248,100,1221,520,147.265,12.603,1.158,0.864,0.940
1441,58.968,255,828.346,239.351,28.800,9.483,7.918,40.191,0.893,10.386,100,1801,531,48.576,8.246,1.198,0.835,0.953
1442,76.386,255,816.920,240.594,32.151,10.254,9.485,80.489,0.929,10.576,100,1779,536,72.350,9.613,1.081,0.925,0.945
1443,150.673,255,552.849,242.583,45.579,14.754,13.003,108.084,0.911,15.310,100,1199,515,128.928,12.827,1.135,0.881,0.962
1444,76.595,255,218.330,240.997,32.910,11.867,8.218,108.336,0.889,12.335,100,474,513,105.068,8.604,1.444,0.693,0.943
1445,48.266,255,754.193,238.430,26.006,8.236,7.462,120.123,0.897,8.752,100,1639,514,137.121,7.699,1.104,0.906,0.920
1446,79.533,255,614.375,238.623,34.298,11.579,8.746,18.443,0.850,12.965,100,1329,527,32.005,8.704,1.324,0.755,0.952
1447,124.651,255,653.137,240.028,42.183,13.544,11.718,147.328,0.880,14.311,100,1416,511,129.806,12.309,1.156,0.865,0.938
1448,125.910,255,631.496,239.840,45.200,16.368,9.794,147.567,0.774,17.599,100,1365,512,141.340,10.901,1.671,0.598,0.918
1449,157.388,255,158.889,242.818,52.928,16.540,12.116,90.757,0.706,17.700,100,340,510,100.437,13.726,1.365,0.733,0.858
1450,132.626,255,486.460,239.337,45.154,16.848,10.023,138.330,0.817,17.414,100,1047,510,144.638,10.712,1.681,0.595,0.944
1451,57.289,255,85.183,238.569,31.012,11.988,6.085,88.703,0.749,12.579,100,181,534,79.509,5.955,1.970,0.508,0.940
1452,83.101,255,375.333,236.432,35.723,11.463,9.231,77.904,0.818,12.900,100,817,530,83.884,9.912,1.242,0.805,0.907
1453,53.302,255,517.580,233.671,27.616,9.359,7.252,111.952,0.878,10.088,100,1122,503,129.472,7.330,1.291,0.775,0.955
1454,99.889,255,705.053,234.719,37.065,12.335,10.310,150.749,0.914,12.604,100,1526,507,160.907,10.448,1.196,0.836,0.950
1455,127.799,255,470.549,236.128,42.294,13.499,12.054,126.065,0.898,14.052,100,1024,500,109.026,12.451,1.120,0.893,0.946
1456,61.906,255,344.146,234.398,34.363,12.107,6.510,127.997,0.659,12.835,100,745,501,124.824,7.875,1.860,0.538,0.854
1457,130.107,255,271.123,235.320,46.607,14.439,11.473,36.345,0.753,16.027,100,584,529,59.036,12.643,1.258,0.795,0.888
1458,49.525,255,786.527,230.963,25.895,8.626,7.310,26.823,0.928,9.035,100,1709,510,30.466,7.580,1.180,0.847,0.940
1459,59.807,255,313.720,231.506,31.994,10.481,7.266,24.445,0.734,11.080,100,673,511,29.745,8.704,1.443,0.693,0.853
1460,52.672,255,629.324,229.725,26.968,9.162,7.320,162.015,0.910,9.664,100,1366,494,148.570,7.330,1.252,0.799,0.956
1461,137.662,255,740.321,231.730,43.479,14.568,12.032,142.016,0.915,15.027,100,1606,493,127.569,12.633,1.211,0.826,0.955
1462,104.715,255,603.416,233.031,44.506,15.431,8.641,64.587,0.664,15.555,100,1313,525,76.373,10.034,1.786,0.560,0.845
1463,104.925,255,139.007,231.167,37.602,12.302,10.859,121.405,0.933,12.908,100,297,492,117.474,11.013,1.133,0.883,0.958
1464,48.475,255,646.818,229.518,26.765,9.537,6.472,133.800,0.850,9.664,100,1408,491,121.430,6.802,1.474,0.679,0.918
1465,160.955,255,766.128,234.128,52.215,20.025,10.234,105.842,0.742,20.589,100,1665,489,110.854,10.838,1.957,0.511,0.931
1466,75.336,255,827.326,230.000,34.140,11.950,8.027,102.597,0.812,12.703,100,1802,488,115.641,8.547,1.489,0.672,0.942
1467,78.904,255,109.558,227.803,32.956,11.437,8.784,137.311,0.913,12.326,100,230,487,131.987,9.394,1.302,0.768,0.957
1468,62.326,255,262.646,225.852,32.687,13.242,5.993,168.697,0.733,13.118,100,559,491,167.905,6.444,2.210,0.453,0.905
1469,66.313,255,196.083,226.077,29.782,9.379,9.003,81.756,0.940,9.889,100,426,483,103.392,9.162,1.042,0.960,0.940
1470,120.874,255,448.898,227.550,42.451,14.135,10.888,128.467,0.843,15.501,100,969,482,124.160,11.435,1.298,0.770,0.939
1471,34.835,255,724.305,223.489,26.654,9.103,4.873,150.987,0.616,9.664,100,1572,484,148.570,5.736,1.868,0.535,0.794
1472,51.204,255,429.541,225.332,27.033,8.656,7.532,100.081,0.880,9.718,100,937,481,98.130,7.788,1.149,0.870,0.917
1473,138.711,255,656.064,225.604,45.422,15.619,11.308,168.343,0.845,16.267,100,1413,490,170.272,11.772,1.381,0.724,0.937
1474,85.829,255,597.611,226.838,41.332,14.861,7.353,60.951,0.631,15.582,100,1295,512,65.695,8.361,2.021,0.495,0.857
1475,135.563,255,382.010,227.107,46.718,16.302,10.588,143.910,0.781,16.894,100,823,480,130.601,11.599,1.540,0.649,0.905
1476,119.195,255,206.350,227.982,43.747,16.146,9.400,104.192,0.783,16.555,100,445,479,104.421,10.267,1.718,0.582,0.934
1477,95.692,255,861.586,224.915,37.380,13.409,9.086,121.007,0.861,14.486,100,1873,479,124.695,9.943,1.476,0.678,0.959
1478,88.557,255,504.892,223.017,35.279,11.971,9.419,108.642,0.894,12.728,100,1096,474,120.256,9.620,1.271,0.787,0.942
1479,100.728,255,470.096,223.477,39.009,13.093,9.796,136.882,0.832,13.955,100,1022,473,113.199,10.365,1.337,0.748,0.919
1480,54.771,255,353.776,220.053,28.329,9.057,7.700,119.153,0.858,10.005,100,768,471,105.945,8.000,1.176,0.850,0.909
1481,155.289,255,524.358,222.271,45.802,14.543,13.596,153.910,0.930,15.110,100,1128,483,165.964,13.743,1.070,0.935,0.961
1482,113.109,255,580.117,219.577,39.814,13.481,10.683,135.052,0.897,14.112,100,1253,471,144.246,11.013,1.262,0.792,0.949
1483,30.638,255,393.158,215.938,21.850,7.236,5.391,173.851,0.806,7.583,100,850,469,154.983,6.229,1.342,0.745,0.866
1484,132.206,255,99.390,219.853,42.942,14.400,11.690,111.632,0.901,14.787,100,212,465,106.189,12.110,1.232,0.812,0.952
1485,47.216,255,225.783,215.617,26.006,9.349,6.430,104.393,0.877,9.793,100,490,461,100.784,6.871,1.454,0.688,0.924
1486,132.835,255,116.654,218.367,44.238,14.197,11.913,104.101,0.853,14.558,100,248,462,114.146,12.150,1.192,0.839,0.940
1487,160.536,255,805.468,217.226,53.353,17.394,11.751,139.119,0.709,18.169,100,1741,463,146.310,12.907,1.480,0.676,0.913
1488,94.643,255,545.508,215.302,40.082,14.456,8.336,167.281,0.740,14.384,100,1176,468,170.838,8.909,1.734,0.577,0.890
1489,128.638,255,422.600,216.743,42.942,13.736,11.924,122.941,0.877,14.752,100,911,461,143.842,12.309,1.152,0.868,0.933
1490,145.217,255,451.350,216.631,50.160,17.087,10.821,147.603,0.725,19.136,100,971,460,137.911,11.756,1.579,0.633,0.900
1491,135.563,255,138.363,218.246,48.282,15.022,11.490,124.899,0.731,17.623,100,291,457,117.897,12.578,1.307,0.765,0.904
1492,84.989,255,283.198,213.435,34.252,11.517,9.396,139.582,0.910,12.377,100,608,456,128.991,9.966,1.226,0.816,0.951
1493,72.608,255,89.056,212.633,31.614,10.449,8.847,80.449,0.913,10.889,100,191,476,75.379,9.162,1.181,0.847,0.939
1494,94.643,255,263.578,215.360,48.707,12.396,9.721,37.560,0.501,14.865,100,565,479,56.310,11.508,1.275,0.784,0.783
1495,68.411,255,413.042,210.811,32.910,10.828,8.045,123.643,0.794,11.452,100,893,452,126.870,8.560,1.346,0.743,0.891
1496,86.249,255,107.006,211.481,34.317,10.835,10.135,153.389,0.920,11.535,100,221,464,6.843,10.042,1.069,0.935,0.944
1497,37.773,255,821.302,208.756,22.387,7.766,6.193,119.006,0.947,8.258,100,1788,448,123.690,6.413,1.254,0.797,0.940
1498,75.966,255,746.565,207.970,33.715,11.001,8.792,17.181,0.840,11.822,100,1621,463,35.538,9.162,1.251,0.799,0.929
1499,91.075,255,499.901,209.543,38.786,13.339,8.693,159.976,0.761,13.597,100,1078,450,147.381,9.231,1.534,0.652,0.877
1500,108.283,255,150.636,208.802,38.675,12.628,10.918,7.314,0.910,13.038,100,316,450,161.565,10.994,1.157,0.865,0.955
1501,96.112,255,696.893,209.430,40.730,12.917,9.473,48.898,0.728,13.527,100,1514,470,61.699,10.545,1.364,0.733,0.869
1502,69.880,255,196.386,207.500,30.855,10.431,8.529,114.320,0.922,11.184,100,421,444,124.992,8.704,1.223,0.818,0.951
1503,110.801,255,362.787,208.602,39.055,13.795,10.227,118.794,0.913,14.377,100,784,442,120.651,10.653,1.349,0.741,0.958
1504,61.066,255,341.344,206.548,28.107,9.258,8.398,98.331,0.971,9.707,100,741,441,109.290,8.246,1.102,0.907,0.954
1505,138.291,255,780.458,208.041,50.716,14.738,11.947,153.359,0.676,15.248,100,1690,445,147.265,12.305,1.234,0.811,0.935
1506,48.266,255,245.264,205.657,26.811,8.514,7.218,8.751,0.844,9.219,100,525,445,153.435,7.533,1.180,0.848,0.916
1507,70.300,255,852.970,206.013,30.966,10.112,8.852,136.801,0.921,10.546,100,1856,440,124.380,9.219,1.142,0.875,0.944
1508,60.017,255,660.577,204.592,29.402,10.894,7.015,157.204,0.872,11.489,100,1431,440,156.501,7.375,1.553,0.644,0.938
1509,51.204,255,392.290,204.749,26.274,8.376,7.783,145.190,0.932,8.895,100,848,442,145.491,8.098,1.076,0.929,0.931
1510,35.255,255,377.385,204.095,22.767,8.292,5.413,61.685,0.855,8.521,100,818,453,53.746,5.895,1.532,0.653,0.901
1511,76.805,255,715.252,204.644,32.419,10.965,8.918,96.692,0.918,11.314,100,1557,435,111.371,8.704,1.229,0.813,0.953
1512,127.379,255,567.757,205.252,45.533,14.826,10.939,167.521,0.772,16.555,100,1224,441,165.579,11.200,1.355,0.738,0.905
1513,128.009,255,554.559,205.891,44.774,13.296,12.258,92.957,0.802,14.223,100,1206,435,104.931,12.827,1.085,0.922,0.919
1514,57.289,255,350.352,202.239,28.375,9.686,7.530,93.130,0.894,10.294,100,762,430,110.854,7.788,1.286,0.777,0.940
1515,36.724,255,242.273,200.220,23.414,8.038,5.817,21.168,0.842,8.258,100,521,442,19.440,6.084,1.382,0.724,0.911
1516,84.570,255,606.294,202.682,36.463,13.036,8.260,118.450,0.799,14.230,100,1316,428,123.179,9.490,1.578,0.634,0.921
1517,151.932,255,538.575,202.943,53.465,14.932,12.955,86.690,0.668,16.999,100,1171,464,75.964,14.162,1.153,0.868,0.871
1518,61.276,255,253.083,202.020,33.937,12.287,6.350,128.421,0.669,13.356,100,545,429,120.964,7.542,1.935,0.517,0.835
1519,121.294,255,830.985,200.675,43.210,15.125,10.211,7.148,0.816,15.453,100,1798,441,11.976,10.994,1.481,0.675,0.933
1520,122.763,255,503.676,200.727,42.183,13.392,11.671,155.847,0.867,14.112,100,1091,426,125.754,11.537,1.147,0.871,0.947
1521,154.450,255,635.330,200.815,51.410,15.586,12.617,1.339,0.734,17.268,100,1369,440,21.801,13.159,1.235,0.809,0.895
1522,90.446,255,468.945,200.506,42.248,15.485,7.437,152.451,0.637,15.796,100,1010,425,150.461,8.777,2.082,0.480,0.830
1523,72.608,255,86.352,198.937,31.928,10.206,9.058,148.127,0.895,11.342,100,179,425,133.363,9.162,1.127,0.888,0.958
1524,141.649,255,674.266,201.123,45.265,16.159,11.161,142.075,0.869,16.675,100,1458,428,142.815,11.337,1.448,0.691,0.954
1525,57.499,255,321.851,197.270,27.838,9.691,7.555,139.063,0.932,10.088,100,696,422,129.472,7.774,1.283,0.780,0.942
1526,61.696,255,190.517,197.744,29.939,10.695,7.345,108.197,0.865,10.889,100,412,421,112.249,7.539,1.456,0.687,0.929
1527,120.874,255,743.896,197.847,41.961,13.553,11.356,145.542,0.863,15.027,100,1612,419,142.431,12.020,1.193,0.838,0.954
1528,43.859,255,487.854,194.295,23.951,8.067,6.922,136.750,0.961,8.521,100,1059,417,126.254,7.330,1.165,0.858,0.948
1529,64.214,255,476.421,195.109,30.161,11.297,7.238,141.142,0.887,11.562,100,1030,418,146.310,7.450,1.561,0.641,0.939
1530,117.097,255,732.836,195.821,40.665,13.591,10.970,116.898,0.890,14.609,100,1590,416,131.186,10.994,1.239,0.807,0.960
1531,120.664,255,443.520,194.912,41.757,13.421,11.447,179.704,0.870,13.932,100,953,422,170.538,11.779,1.172,0.853,0.936
1532,49.735,255,691.869,191.189,26.543,10.287,6.156,25.582,0.887,10.860,100,1500,423,27.646,6.761,1.671,0.598,0.948
1533,102.407,255,784.815,192.387,40.619,14.341,9.092,166.599,0.780,15.501,100,1698,414,161.030,10.078,1.577,0.634,0.921
1534,107.024,255,680.620,193.143,39.611,13.269,10.269,144.492,0.857,13.666,100,1470,419,166.430,10.262,1.292,0.774,0.932
1535,46.587,255,707.537,190.976,24.978,8.174,7.257,66.816,0.938,8.521,100,1537,422,36.254,7.330,1.126,0.888,0.935
1536,114.998,255,197.934,194.953,43.367,16.751,8.741,107.323,0.768,17.444,100,422,408,113.199,9.383,1.916,0.522,0.946
1537,149.833,255,578.862,194.294,45.690,15.914,11.988,110.918,0.902,16.675,100,1255,407,110.925,12.369,1.328,0.753,0.962
1538,127.589,255,823.150,191.062,43.479,15.512,10.473,173.285,0.848,16.112,100,1779,412,165.174,10.994,1.481,0.675,0.949
1539,99.049,255,167.959,191.541,40.952,13.511,9.334,108.277,0.742,14.486,100,362,403,108.435,10.622,1.448,0.691,0.883
1540,80.373,255,103.687,188.800,35.168,10.620,9.636,12.681,0.817,11.946,100,221,425,57.529,9.980,1.102,0.907,0.900
1541,105.975,255,590.917,190.082,39.434,13.833,9.754,109.640,0.856,14.377,100,1285,400,112.479,10.167,1.418,0.705,0.940
1542,101.568,255,124.693,188.604,36.954,12.143,10.650,126.739,0.935,12.579,100,265,400,123.111,10.858,1.140,0.877,0.953
1543,127.169,255,90.227,189.362,42.673,13.835,11.703,124.362,0.878,14.922,100,191,399,107.879,12.292,1.182,0.846,0.939
1544,52.672,255,238.466,185.482,28.689,9.789,6.851,172.974,0.804,10.685,100,509,399,149.036,6.871,1.429,0.700,0.933
1545,92.544,255,517.848,186.317,37.713,12.576,9.369,174.393,0.818,13.864,100,1114,405,172.405,10.078,1.342,0.745,0.907
1546,110.801,255,460.903,186.960,40.416,15.533,9.082,135.699,0.852,15.392,100,992,399,143.471,9.070,1.710,0.585,0.944
1547,71.769,255,414.056,186.959,39.166,10.178,8.978,67.673,0.588,11.893,100,901,394,105.642,10.078,1.134,0.882,0.826
1548,104.925,255,303.588,186.684,38.407,12.907,10.351,92.888,0.894,13.481,100,661,423,80.218,10.078,1.247,0.802,0.951
1549,77.225,255,423.654,185.314,32.641,10.781,9.120,118.912,0.911,11.314,100,919,394,121.759,9.394,1.182,0.846,0.940
1550,178.373,255,340.859,186.105,49.466,16.017,14.179,137.952,0.916,16.675,100,729,396,142.815,14.576,1.130,0.885,0.962
1551,48.475,255,197.180,182.894,28.643,8.763,7.043,19.854,0.742,9.718,100,421,407,45.000,7.697,1.244,0.804,0.890
1552,106.814,255,159.414,184.861,39.009,12.337,11.024,93.222,0.882,13.356,100,342,391,112.166,11.661,1.119,0.894,0.933
1553,71.769,255,582.826,181.968,32.641,11.064,8.259,161.226,0.846,11.679,100,1260,394,168.690,8.400,1.340,0.747,0.926
1554,74.287,255,373.268,182.482,33.446,9.952,9.504,122.879,0.834,11.480,100,803,393,151.390,9.555,1.047,0.955,0.919
1555,173.546,255,176.492,186.125,52.706,20.012,11.042,122.707,0.785,19.973,100,372,389,126.607,11.627,1.812,0.552,0.924
1556,35.675,255,273.706,179.101,21.850,7.582,5.991,145.719,0.939,7.881,100,593,384,125.538,6.353,1.266,0.790,0.932
1557,50.784,255,236.960,179.355,28.153,10.166,6.361,2.847,0.805,10.243,100,508,387,153.435,6.290,1.598,0.626,0.931
1558,149.204,255,598.286,183.847,51.475,20.357,9.332,123.545,0.708,20.114,100,1294,385,120.069,9.957,2.181,0.458,0.918
1559,59.807,255,558.738,176.743,29.717,9.250,8.232,2.462,0.851,10.171,100,1210,378,144.162,7.788,1.124,0.890,0.948
1560,194.112,255,359.596,181.581,61.016,18.737,13.191,167.561,0.655,21.535,100,763,389,156.161,15.073,1.420,0.704,0.877
1561,31.897,255,84.250,177.976,23.192,9.434,4.305,90.038,0.745,9.343,100,182,378,101.310,4.565,2.191,0.456,0.907
1562,126.330,255,634.112,178.667,42.294,14.082,11.423,132.847,0.887,14.666,100,1376,377,128.660,11.882,1.233,0.811,0.945
1563,53.722,255,293.341,176.511,29.134,10.738,6.370,138.233,0.795,11.089,100,632,377,128.290,7.111,1.686,0.593,0.889
1564,137.452,255,606.933,178.443,48.079,15.980,10.952,147.060,0.747,17.383,100,1307,382,161.565,12.566,1.459,0.685,0.891
1565,61.066,255,206.600,176.085,28.754,9.640,8.066,137.428,0.928,10.088,100,444,376,129.472,8.422,1.195,0.837,0.939
1566,134.934,255,687.951,177.425,44.395,14.884,11.543,171.063,0.860,15.501,100,1485,383,161.030,11.910,1.289,0.776,0.939
1567,101.777,255,398.489,177.192,44.663,14.131,9.171,96.243,0.641,15.110,100,860,403,75.964,10.078,1.541,0.649,0.865
1568,83.101,255,390.632,175.864,37.759,13.228,7.999,106.134,0.732,14.486,100,849,371,108.435,8.573,1.654,0.605,0.923
1569,98.420,255,642.988,174.722,40.128,14.548,8.613,100.552,0.768,14.464,100,1401,367,100.954,9.620,1.689,0.592,0.922
1570,157.808,255,701.831,174.028,48.818,15.801,12.716,173.744,0.832,16.894,100,1514,377,167.471,12.566,1.243,0.805,0.934
1571,248.043,255,495.072,179.114,65.597,23.135,13.651,114.415,0.724,24.040,100,1069,367,120.964,15.004,1.695,0.590,0.917
1572,79.323,255,407.882,173.251,34.474,12.375,8.162,67.567,0.839,12.604,100,886,392,70.907,8.809,1.516,0.660,0.920
1573,42.600,255,294.723,169.882,24.331,9.106,5.957,161.633,0.904,9.444,100,634,367,157.166,6.222,1.529,0.654,0.931
1574,181.521,255,653.388,176.167,53.779,18.336,12.605,109.096,0.789,19.229,100,1423,362,102.381,13.743,1.455,0.687,0.926
1575,67.992,255,260.053,170.772,30.318,10.197,8.490,130.237,0.930,10.694,100,560,364,133.264,8.746,1.201,0.833,0.946
1576,120.664,255,149.965,171.462,46.384,17.711,8.674,154.316,0.705,18.466,100,311,362,150.255,9.424,2.042,0.490,0.901
1577,41.550,255,136.787,169.201,26.163,8.946,5.914,133.883,0.763,10.088,100,289,362,140.528,6.351,1.513,0.661,0.894
1578,86.668,255,822.021,168.796,34.742,12.531,8.806,159.100,0.902,13.190,100,1781,362,159.677,9.162,1.423,0.703,0.946
1579,138.921,255,715.318,171.158,45.154,14.798,11.953,149.442,0.856,15.823,100,1545,367,157.891,12.292,1.238,0.808,0.940
1580,47.846,255,849.783,167.681,27.949,9.200,6.622,74.883,0.770,9.565,100,1851,376,73.301,7.302,1.389,0.720,0.864
1581,122.553,255,115.852,168.568,40.619,13.276,11.754,116.075,0.933,13.849,100,245,355,124.216,11.910,1.129,0.885,0.958
1582,58.758,255,379.400,166.445,30.272,10.233,7.311,147.464,0.806,10.386,100,818,357,131.424,7.696,1.400,0.715,0.889
1583,132.416,255,347.465,168.219,43.210,14.537,11.598,141.037,0.891,15.124,100,749,354,125.134,12.070,1.253,0.798,0.949
1584,160.745,255,322.957,168.331,48.772,16.995,12.043,140.684,0.849,17.317,100,693,353,127.476,12.413,1.411,0.709,0.944
1585,132.206,255,454.831,166.232,42.673,13.786,12.210,117.897,0.912,14.348,100,988,348,106.699,12.497,1.129,0.886,0.951
1586,77.855,255,764.729,163.066,34.631,12.459,7.957,18.503,0.816,12.728,100,1659,365,30.256,8.195,1.566,0.639,0.935
1587,130.107,255,753.273,165.625,43.210,15.555,10.650,133.834,0.876,16.033,100,1631,350,143.130,11.337,1.461,0.685,0.952
1588,79.323,255,437.572,164.324,33.446,11.070,9.124,120.420,0.891,11.679,100,947,348,131.820,9.502,1.213,0.824,0.938
1589,143.118,255,359.916,162.783,45.579,14.482,12.583,114.196,0.866,15.310,100,775,341,128.928,12.497,1.151,0.869,0.955
1590,94.433,255,800.019,161.940,38.740,12.212,9.846,52.240,0.791,13.473,100,1730,357,17.819,10.365,1.240,0.806,0.889
1591,89.186,255,664.157,159.307,37.065,12.828,8.852,175.761,0.816,14.015,100,1436,345,168.690,9.162,1.449,0.690,0.920
1592,80.373,255,147.036,160.914,34.520,10.944,9.350,123.863,0.848,12.024,100,313,341,130.365,9.620,1.170,0.854,0.928
1593,92.124,255,731.359,158.749,37.111,12.271,9.559,170.280,0.841,13.038,100,1583,342,161.565,9.620,1.284,0.779,0.939
1594,48.685,255,104.890,157.733,25.515,8.414,7.367,159.924,0.940,9.035,100,222,337,149.534,7.330,1.142,0.876,0.953
1595,78.694,255,383.150,159.256,34.094,11.723,8.547,124.120,0.851,12.728,100,831,335,120.256,9.394,1.372,0.729,0.925
1596,156.129,255,228.833,160.283,48.707,16.748,11.870,151.265,0.827,18.053,100,483,339,144.293,13.015,1.411,0.709,0.936
1597,70.929,255,310.957,158.075,32.040,11.123,8.119,93.993,0.868,11.452,100,673,334,106.260,8.246,1.370,0.730,0.944
1598,88.137,255,833.821,157.118,36.038,13.560,8.276,153.850,0.853,13.781,100,1806,338,158.552,8.809,1.638,0.610,0.944
1599,119.195,255,623.217,158.651,42.026,14.181,10.702,128.674,0.848,15.228,100,1350,332,133.781,11.013,1.325,0.755,0.942
1600,187.187,255,482.213,159.721,50.873,16.169,14.740,124.885,0.909,17.220,100,1042,333,118.610,14.900,1.097,0.912,0.956
1601,130.737,255,535.336,158.793,43.747,14.475,11.500,96.671,0.858,15.399,100,1162,331,112.751,12.179,1.259,0.794,0.934
1602,127.379,255,710.416,156.889,41.535,14.002,11.583,172.535,0.928,14.223,100,1536,338,165.069,11.452,1.209,0.827,0.962
1603,83.101,255,579.937,155.938,35.927,11.841,8.936,122.536,0.809,12.736,100,1257,331,142.306,9.603,1.325,0.755,0.903
1604,151.092,255,135.986,156.479,52.261,16.408,11.725,76.463,0.695,17.965,100,288,361,70.641,12.697,1.399,0.715,0.884
1605,54.771,255,127.472,153.041,27.616,9.809,7.109,97.009,0.902,10.140,100,276,324,108.435,6.871,1.380,0.725,0.961
1606,66.942,255,238.206,151.350,30.318,10.825,7.874,148.693,0.915,11.184,100,510,323,145.008,8.195,1.375,0.727,0.947
