 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1399,398.296,0.806,474.432,803.307,75.564,24.152,20.997,110.415,0.877,25.295,0.316,1020,1730,125.417,21.072,1.150,0.869,0.966
1400,164.733,0.000,244.882,800.059,47.902,16.183,12.961,68.081,0.902,16.675,0.000,529,1764,69.075,13.390,1.249,0.801,0.960
1401,418.652,0.511,334.874,802.380,78.915,28.042,19.009,17.648,0.845,28.332,0.201,702,1757,14.036,19.944,1.475,0.678,0.961
1402,258.326,0.414,584.941,804.110,66.671,24.226,13.577,89.932,0.730,24.627,0.162,1278,1783,80.362,14.452,1.784,0.560,0.915
1403,244.266,0.000,776.075,801.862,57.823,18.501,16.810,169.987,0.918,19.142,0.000,1674,1744,158.962,16.491,1.101,0.909,0.968
1404,211.949,0.505,314.739,802.074,54.270,16.746,16.115,54.721,0.904,17.534,0.198,671,1760,33.275,16.033,1.039,0.962,0.964
1405,183.619,0.000,696.618,801.677,50.114,15.561,15.024,125.975,0.919,16.033,0.000,1510,1736,126.870,15.117,1.036,0.966,0.964
1406,419.491,0.383,228.079,806.371,79.942,25.046,21.325,134.778,0.825,26.809,0.150,476,1738,123.147,22.587,1.174,0.851,0.949
1407,309.320,0.000,159.113,806.027,66.134,22.852,17.234,115.078,0.889,23.649,0.000,339,1736,111.595,17.866,1.326,0.754,0.972
1408,206.703,0.000,442.330,803.280,53.085,16.451,15.998,112.575,0.922,17.244,0.000,959,1736,106.991,16.196,1.028,0.972,0.965
1409,400.814,0.000,846.971,806.609,77.082,27.550,18.524,160.708,0.848,27.959,0.000,1820,1753,161.862,18.920,1.487,0.672,0.963
1410,222.232,0.000,530.092,805.312,55.722,18.464,15.324,109.361,0.899,18.715,0.000,1149,1740,111.541,15.506,1.205,0.830,0.963
1411,203.345,0.000,564.951,804.716,52.594,16.319,15.866,93.825,0.924,16.949,0.000,1227,1774,71.075,15.980,1.029,0.972,0.967
1412,356.536,0.300,377.489,807.591,71.317,24.337,18.653,138.105,0.881,24.656,0.118,807,1742,125.166,19.102,1.305,0.766,0.965
1413,210.690,0.254,815.060,805.781,54.270,17.114,15.675,61.858,0.899,17.444,0.100,1773,1777,76.329,15.570,1.092,0.916,0.962
1414,183.199,0.000,732.153,805.120,50.651,17.328,13.461,172.332,0.897,17.444,0.000,1580,1754,166.329,13.581,1.287,0.777,0.962
1415,297.988,3.053,407.441,807.638,64.884,20.373,18.623,148.239,0.889,21.729,1.197,869,1749,145.305,18.324,1.094,0.914,0.965
1416,187.397,0.000,500.489,808.858,50.540,15.697,15.201,47.541,0.922,16.517,0.000,1081,1780,56.310,15.117,1.033,0.968,0.971
1417,255.178,0.000,787.111,811.142,62.469,21.205,15.322,112.199,0.822,21.152,0.000,1713,1748,107.650,15.710,1.384,0.723,0.933
1418,203.975,0.525,172.827,809.382,52.326,16.510,15.730,142.838,0.936,17.104,0.206,360,1761,159.624,15.872,1.050,0.953,0.969
1419,217.405,0.000,652.728,809.108,54.806,18.375,15.064,33.423,0.910,19.092,0.000,1407,1777,30.256,15.548,1.220,0.820,0.966
1420,265.881,0.000,551.773,812.857,64.727,24.291,13.937,99.492,0.797,24.227,0.000,1198,1750,105.350,14.659,1.743,0.574,0.954
1421,270.917,0.000,103.448,813.901,61.220,19.502,17.687,143.606,0.908,20.203,0.000,213,1759,122.969,17.777,1.103,0.907,0.970
1422,316.035,2.032,597.099,815.338,67.050,22.937,17.543,127.905,0.883,23.466,0.797,1283,1764,141.340,17.823,1.307,0.765,0.969
1423,175.435,0.000,729.834,811.982,49.577,16.180,13.805,42.448,0.897,16.675,0.000,1580,1784,37.185,13.929,1.172,0.853,0.958
1424,261.684,0.000,188.180,813.695,59.119,19.164,17.386,150.436,0.941,19.820,0.000,393,1763,146.310,17.408,1.102,0.907,0.978
1425,142.069,0.000,486.526,812.224,44.506,15.198,11.902,141.873,0.901,15.501,0.000,1047,1765,145.840,12.223,1.277,0.783,0.957
1426,208.591,0.000,326.670,815.573,54.381,18.738,14.174,115.193,0.886,18.888,0.000,708,1761,104.036,14.341,1.322,0.756,0.961
1427,135.773,0.000,88.534,813.222,43.099,13.836,12.494,9.864,0.919,14.348,0.000,179,1769,163.301,12.369,1.107,0.903,0.962
1428,324.849,0.000,131.191,816.895,67.587,21.881,18.903,179.776,0.894,22.465,0.000,264,1775,163.413,19.240,1.158,0.864,0.965
1429,145.846,0.000,664.682,814.426,44.506,13.768,13.487,146.486,0.925,14.348,0.000,1436,1773,163.301,13.605,1.021,0.980,0.961
1430,230.836,0.000,735.673,816.773,57.129,18.728,15.693,62.960,0.889,18.782,0.000,1602,1803,77.320,15.964,1.193,0.838,0.958
1431,359.894,0.000,502.449,821.195,71.631,24.528,18.682,103.686,0.881,25.522,0.000,1084,1768,111.038,19.240,1.313,0.762,0.971
1432,246.365,0.000,416.965,818.264,59.767,20.711,15.146,12.616,0.867,20.892,0.000,889,1793,15.255,15.489,1.367,0.731,0.961
1433,269.238,0.199,167.359,820.564,60.146,19.107,17.941,111.190,0.935,19.847,0.078,357,1771,108.853,17.866,1.065,0.939,0.974
1434,202.716,0.264,262.349,819.431,52.863,17.477,14.768,140.992,0.912,18.053,0.104,556,1778,144.293,15.224,1.183,0.845,0.966
1435,221.182,0.000,692.235,819.393,54.806,17.428,16.159,0.992,0.925,18.122,0.000,1493,1781,163.856,16.033,1.079,0.927,0.971
1436,372.485,0.000,778.890,822.946,71.853,22.513,21.066,114.089,0.907,23.005,0.000,1692,1772,102.653,21.306,1.069,0.936,0.969
1437,375.423,0.428,380.279,824.350,74.065,26.638,17.945,118.376,0.860,26.876,0.168,816,1774,119.624,18.346,1.484,0.674,0.966
1438,169.349,0.000,538.503,820.111,48.661,16.477,13.086,134.875,0.899,16.775,0.000,1167,1774,124.992,13.277,1.259,0.794,0.957
1439,191.384,0.000,201.608,820.406,50.382,15.947,15.280,103.792,0.947,16.675,0.000,433,1774,110.925,15.117,1.044,0.958,0.973
1440,216.566,0.000,753.468,821.674,54.584,17.979,15.337,113.580,0.913,18.938,0.000,1636,1775,122.152,15.117,1.172,0.853,0.971
1441,278.891,0.000,180.128,822.201,61.442,19.344,18.357,165.050,0.928,20.281,0.000,372,1787,161.565,18.324,1.054,0.949,0.972
1442,318.133,0.168,341.829,822.839,67.207,21.005,19.284,5.338,0.885,21.879,0.066,725,1807,19.573,19.240,1.089,0.918,0.968
1443,225.589,0.000,88.761,823.478,57.064,20.444,14.049,90.928,0.871,20.579,0.000,186,1776,106.821,13.921,1.455,0.687,0.960
1444,209.641,0.000,826.227,821.684,53.511,16.832,15.858,124.962,0.920,17.317,0.000,1792,1779,127.476,16.033,1.061,0.942,0.967
1445,260.215,0.000,101.455,824.046,61.488,19.521,16.972,139.125,0.865,20.837,0.000,202,1787,146.659,17.489,1.150,0.869,0.959
1446,366.609,0.292,315.730,826.086,72.612,25.472,18.325,144.762,0.874,25.299,0.114,666,1790,148.325,18.848,1.390,0.719,0.965
1447,236.502,0.679,762.820,823.640,57.064,18.468,16.305,126.704,0.913,19.332,0.266,1649,1784,143.673,16.491,1.133,0.883,0.972
1448,161.795,1.654,430.190,823.869,47.412,15.283,13.479,91.031,0.904,15.669,0.649,934,1815,74.745,13.285,1.134,0.882,0.962
1449,209.851,0.000,699.696,824.925,54.538,17.710,15.087,15.369,0.887,18.563,0.000,1507,1804,15.751,15.452,1.174,0.852,0.960
1450,307.641,1.392,445.332,827.689,64.681,20.038,19.548,90.606,0.924,20.892,0.546,967,1785,105.255,19.698,1.025,0.976,0.969
1451,260.005,0.000,94.846,830.493,64.505,23.899,13.852,97.653,0.785,24.352,0.000,201,1786,106.390,14.603,1.725,0.580,0.949
1452,147.945,0.000,709.772,825.499,46.338,14.921,12.625,127.822,0.866,15.763,0.000,1537,1789,144.462,13.273,1.182,0.846,0.953
1453,251.401,0.000,840.879,827.189,59.230,19.709,16.241,144.710,0.901,20.078,0.000,1817,1793,145.222,16.577,1.214,0.824,0.968
1454,218.664,0.000,121.604,828.362,54.852,17.605,15.815,122.762,0.913,18.551,0.000,254,1792,122.905,15.575,1.113,0.898,0.970
1455,173.966,0.000,142.518,829.723,48.171,15.085,14.683,160.297,0.942,15.823,0.000,295,1805,157.891,14.659,1.027,0.973,0.970
1456,294.630,0.000,219.565,832.035,63.811,19.718,19.025,48.594,0.909,20.716,0.000,466,1835,54.904,19.240,1.036,0.965,0.968
1457,318.763,0.168,411.362,831.662,67.207,22.681,17.894,156.541,0.887,23.124,0.066,877,1801,146.310,18.253,1.268,0.789,0.967
1458,310.579,0.861,208.325,834.557,65.866,22.219,17.798,105.868,0.900,22.665,0.338,448,1798,104.036,18.110,1.248,0.801,0.968
1459,185.508,0.000,564.463,832.733,52.817,20.337,11.614,122.117,0.836,20.348,0.000,1220,1799,121.185,12.070,1.751,0.571,0.958
1460,191.803,0.558,105.323,832.958,51.881,15.879,15.379,34.275,0.895,17.153,0.219,219,1833,55.886,15.117,1.033,0.968,0.963
1461,304.283,0.000,483.301,835.100,65.329,20.757,18.665,151.364,0.896,21.457,0.000,1033,1817,163.887,18.643,1.112,0.899,0.968
1462,213.838,0.000,455.015,834.401,55.408,16.610,16.392,62.415,0.875,17.789,0.000,987,1802,101.889,16.520,1.013,0.987,0.953
1463,185.928,0.000,308.742,833.126,52.483,16.267,14.552,165.296,0.848,17.695,0.000,657,1809,158.749,15.117,1.118,0.895,0.953
1464,214.677,0.000,301.122,834.863,55.075,17.783,15.371,124.136,0.889,18.427,0.000,641,1812,145.125,15.666,1.157,0.864,0.962
1465,212.998,0.000,131.625,835.819,54.538,17.525,15.474,86.054,0.900,18.335,0.000,283,1805,102.995,15.575,1.133,0.883,0.958
1466,234.613,0.228,334.046,836.116,59.073,21.431,13.939,136.081,0.845,21.535,0.089,713,1807,128.089,14.576,1.538,0.650,0.960
1467,137.242,0.000,611.340,833.544,43.321,13.700,12.755,33.835,0.919,14.223,0.000,1320,1824,14.931,12.957,1.074,0.931,0.956
1468,274.694,0.000,550.824,837.329,61.867,21.371,16.365,144.867,0.902,21.898,0.000,1184,1813,142.651,16.644,1.306,0.766,0.973
1469,247.833,0.000,187.307,837.460,57.980,18.026,17.505,158.306,0.926,18.804,0.000,398,1811,124.077,16.949,1.030,0.971,0.972
1470,227.478,0.000,770.108,837.374,56.102,17.795,16.276,159.217,0.908,18.551,0.000,1661,1822,159.775,16.491,1.093,0.915,0.961
1471,186.347,0.000,691.468,838.427,50.382,16.093,14.744,137.137,0.923,16.675,0.000,1499,1815,127.185,14.900,1.092,0.916,0.968
1472,338.699,0.316,315.100,840.438,70.447,23.513,18.341,10.301,0.858,24.001,0.124,662,1828,166.759,18.397,1.282,0.780,0.963
1473,354.228,0.000,727.430,843.319,72.011,22.934,19.666,27.479,0.858,23.381,0.000,1573,1860,55.376,19.619,1.166,0.858,0.953
1474,193.062,0.000,752.634,840.638,51.030,16.540,14.861,96.923,0.932,17.116,0.000,1638,1817,105.524,14.659,1.113,0.898,0.970
1475,213.628,0.000,108.659,841.852,54.584,18.407,14.777,136.435,0.901,19.245,0.000,220,1824,141.766,15.373,1.246,0.803,0.968
1476,289.594,0.000,199.716,843.241,64.190,20.882,17.657,154.031,0.883,21.354,0.000,416,1828,144.605,18.028,1.183,0.846,0.962
1477,233.983,0.000,802.791,843.093,56.639,17.905,16.639,0.969,0.917,18.444,0.000,1733,1846,14.381,16.491,1.076,0.929,0.967
1478,309.949,0.000,597.869,845.072,65.754,21.251,18.571,135.360,0.901,22.112,0.000,1290,1827,129.958,18.755,1.144,0.874,0.965
1479,365.560,0.439,462.845,846.364,71.742,24.776,18.786,26.078,0.893,25.095,0.172,985,1857,21.413,19.667,1.319,0.758,0.966
1480,311.208,0.516,777.468,847.375,66.560,23.111,17.146,59.317,0.883,23.546,0.202,1681,1870,52.907,17.567,1.348,0.742,0.966
1481,256.437,0.000,857.145,845.903,62.941,20.204,16.160,175.809,0.813,21.840,0.000,1849,1849,9.660,15.575,1.250,0.800,0.903
1482,300.086,0.000,143.832,849.642,64.190,20.904,18.278,118.199,0.915,21.778,0.000,306,1833,112.249,18.782,1.144,0.874,0.973
1483,255.388,0.000,189.072,848.183,59.702,19.176,16.958,122.298,0.900,20.892,0.000,398,1834,127.875,17.408,1.131,0.884,0.971
1484,265.461,0.000,511.269,848.129,60.683,20.633,16.381,158.079,0.906,21.354,0.000,1095,1841,157.286,16.666,1.260,0.794,0.971
1485,354.228,0.000,285.767,851.786,72.770,23.828,18.928,173.977,0.841,25.361,0.000,599,1850,163.202,20.077,1.259,0.794,0.954
1486,196.420,0.000,88.847,850.281,52.215,16.073,15.560,51.148,0.905,16.775,0.000,183,1872,55.008,15.575,1.033,0.968,0.965
1487,247.833,1.296,246.805,851.906,60.146,19.732,15.992,101.106,0.861,20.281,0.508,530,1839,108.435,16.267,1.234,0.810,0.949
1488,135.354,0.395,360.082,849.281,43.479,14.449,11.927,59.777,0.900,14.666,0.155,776,1866,51.340,12.087,1.211,0.825,0.956
1489,514.134,0.104,489.758,859.948,95.739,30.113,21.739,119.727,0.705,33.312,0.041,1054,1840,121.504,23.205,1.385,0.722,0.914
1490,248.463,1.077,561.688,851.905,58.962,19.411,16.298,111.318,0.898,20.141,0.422,1220,1839,107.199,16.759,1.191,0.840,0.962
1491,258.326,0.207,421.735,853.709,60.146,20.273,16.224,141.590,0.897,20.837,0.081,901,1852,146.659,16.799,1.250,0.800,0.967
1492,225.379,0.000,614.567,852.849,55.500,17.749,16.168,22.873,0.919,18.427,0.000,1325,1873,34.875,16.033,1.098,0.911,0.970
1493,259.585,0.000,167.869,854.720,59.387,19.407,17.030,123.401,0.925,19.973,0.000,349,1853,143.393,17.279,1.140,0.878,0.974
1494,273.855,0.195,371.438,855.379,62.358,20.362,17.124,66.466,0.885,20.716,0.077,798,1885,54.904,17.588,1.189,0.841,0.960
1495,264.412,0.000,178.846,856.111,60.146,19.150,17.580,94.576,0.918,19.586,0.000,386,1848,100.784,17.408,1.089,0.918,0.967
1496,303.444,1.940,601.948,858.556,65.264,21.029,18.373,112.311,0.895,22.390,0.761,1301,1854,120.763,18.324,1.145,0.874,0.970
1497,398.716,0.000,743.745,861.930,77.730,27.421,18.513,88.380,0.829,27.581,0.000,1619,1912,78.503,18.324,1.481,0.675,0.961
1498,357.166,0.000,105.044,861.513,74.870,26.286,17.300,83.237,0.801,27.000,0.000,220,1911,75.256,18.324,1.519,0.658,0.949
1499,192.223,0.000,529.001,857.781,51.993,17.656,13.862,104.464,0.894,18.289,0.000,1149,1854,112.068,13.743,1.274,0.785,0.968
1500,290.223,0.000,194.767,859.529,64.727,21.453,17.225,148.505,0.871,22.465,0.000,407,1859,129.207,17.450,1.246,0.803,0.958
1501,399.346,0.134,294.916,862.363,76.480,23.117,21.995,133.734,0.858,25.195,0.053,621,1869,143.130,21.530,1.051,0.951,0.970
1502,260.844,0.205,433.930,860.261,60.146,19.367,17.149,164.543,0.906,19.820,0.080,928,1867,146.310,17.408,1.129,0.885,0.969
1503,341.217,0.000,540.589,861.661,70.983,24.252,17.914,156.514,0.851,24.554,0.000,1157,1865,143.344,18.108,1.354,0.739,0.962
1504,212.998,0.000,415.826,862.310,54.270,16.816,16.127,73.953,0.909,17.819,0.000,902,1901,72.031,16.389,1.043,0.959,0.963
1505,296.519,0.361,325.621,863.272,63.543,20.649,18.284,165.875,0.923,21.295,0.142,689,1876,161.175,18.324,1.129,0.885,0.973
1506,243.636,1.537,622.286,863.996,60.146,19.644,15.792,116.682,0.846,20.343,0.603,1345,1870,125.838,16.659,1.244,0.804,0.951
1507,189.285,0.000,559.797,862.918,51.141,16.719,14.415,14.755,0.909,17.341,0.000,1203,1888,12.200,14.659,1.160,0.862,0.963
1508,326.108,0.164,390.855,866.538,66.828,20.681,20.077,11.779,0.918,21.467,0.064,835,1906,39.806,19.698,1.030,0.971,0.975
1509,237.341,0.000,113.293,867.450,57.398,17.963,16.823,88.703,0.905,18.692,0.000,242,1873,107.103,17.064,1.068,0.937,0.967
1510,247.833,0.000,189.703,867.728,60.368,18.865,16.727,109.043,0.855,19.957,0.000,407,1873,99.246,17.609,1.128,0.887,0.951
1511,452.438,0.000,509.352,868.375,84.255,29.349,19.628,172.297,0.801,29.322,0.000,1086,1878,151.032,20.062,1.495,0.669,0.951
1512,309.320,0.000,778.233,868.230,65.218,21.366,18.433,143.059,0.914,22.108,0.000,1678,1882,145.981,18.464,1.159,0.863,0.968
1513,329.885,0.000,756.945,870.324,68.994,21.934,19.149,112.383,0.871,22.489,0.000,1632,1886,146.634,18.973,1.145,0.873,0.962
1514,267.559,0.000,448.792,869.717,61.488,19.690,17.301,99.485,0.889,20.332,0.000,969,1878,112.521,16.949,1.138,0.879,0.968
1515,168.510,0.000,765.946,869.235,49.244,17.932,11.965,90.867,0.873,17.889,0.000,1668,1878,103.325,11.910,1.499,0.667,0.961
1516,411.937,0.130,240.261,870.274,79.405,27.416,19.131,176.595,0.821,27.865,0.051,495,1903,9.462,19.240,1.433,0.698,0.953
1517,277.213,5.598,599.877,869.491,62.626,21.512,16.408,166.345,0.888,22.027,2.195,1287,1891,163.072,16.443,1.311,0.763,0.968
1518,258.746,1.034,635.046,871.026,60.035,19.677,16.743,96.494,0.902,20.451,0.406,1380,1879,105.593,16.491,1.175,0.851,0.969
1519,183.829,0.582,472.319,869.234,49.735,16.345,14.320,165.511,0.934,16.949,0.228,1013,1892,161.075,14.201,1.141,0.876,0.971
1520,283.718,0.000,257.070,871.968,64.838,20.566,17.565,19.968,0.848,20.862,0.000,541,1895,160.769,17.739,1.171,0.854,0.947
1521,331.354,0.323,734.919,872.665,69.262,23.151,18.223,132.635,0.868,24.049,0.127,1585,1887,130.365,18.410,1.270,0.787,0.964
1522,174.176,0.000,214.671,871.817,50.114,17.572,12.621,105.959,0.872,18.122,0.000,462,1884,106.144,13.206,1.392,0.718,0.959
1523,245.105,0.000,669.733,872.140,58.804,19.466,16.032,149.774,0.891,19.910,0.000,1444,1894,156.975,16.105,1.214,0.824,0.960
1524,224.960,0.000,529.228,872.530,56.796,19.091,15.004,122.511,0.876,19.973,0.000,1142,1887,126.607,15.570,1.272,0.786,0.965
1525,369.547,0.434,855.842,874.218,74.981,23.120,20.351,8.059,0.826,25.674,0.170,1842,1915,15.524,21.072,1.136,0.880,0.917
1526,227.898,0.000,155.842,872.942,56.370,17.829,16.275,95.760,0.901,18.444,0.000,333,1925,75.619,16.491,1.095,0.913,0.964
1527,369.127,0.000,138.817,873.825,76.166,25.607,18.354,172.205,0.800,26.887,0.000,276,1895,166.201,19.035,1.395,0.717,0.941
1528,144.377,0.000,612.840,871.325,44.238,14.210,12.936,160.957,0.927,14.922,0.000,1322,1898,162.121,13.281,1.099,0.910,0.962
1529,244.476,1.313,644.927,874.641,58.628,18.923,16.449,100.273,0.894,19.441,0.515,1394,1892,124.439,16.491,1.150,0.869,0.969
1530,264.202,0.203,338.504,875.524,60.415,19.180,17.538,128.670,0.910,19.820,0.079,725,1895,123.690,17.866,1.094,0.914,0.965
1531,222.022,0.000,700.427,873.979,54.963,18.020,15.687,159.421,0.924,18.551,0.000,1512,1897,147.095,15.575,1.149,0.871,0.972
1532,231.045,0.232,349.404,875.340,56.527,18.177,16.184,127.284,0.909,18.715,0.091,756,1892,111.541,16.491,1.123,0.890,0.970
1533,289.174,0.000,833.695,875.259,63.274,20.356,18.087,159.412,0.908,21.018,0.000,1799,1899,159.590,18.324,1.125,0.889,0.969
1534,335.551,5.263,419.191,880.158,67.698,20.852,20.489,141.459,0.920,21.608,2.064,893,1914,158.875,20.614,1.018,0.983,0.973
1535,243.846,0.000,164.177,879.954,58.962,19.560,15.873,71.181,0.881,19.735,0.000,353,1942,68.199,16.093,1.232,0.812,0.957
1536,318.763,0.504,461.224,880.805,68.725,21.962,18.480,28.293,0.848,23.821,0.197,981,1932,22.620,19.228,1.188,0.841,0.951
1537,276.163,0.388,538.938,881.041,61.488,19.197,18.317,18.456,0.918,19.973,0.152,1163,1941,53.393,17.866,1.048,0.954,0.972
1538,178.163,0.000,593.379,878.825,48.707,15.682,14.466,158.306,0.944,16.267,0.000,1280,1909,147.653,14.201,1.084,0.922,0.973
1539,220.343,0.486,653.346,880.314,55.454,17.353,16.167,10.944,0.900,18.076,0.190,1407,1920,171.254,16.033,1.073,0.932,0.965
1540,318.763,1.847,476.525,881.339,69.419,21.962,18.480,174.075,0.831,23.037,0.724,1016,1927,17.354,19.197,1.188,0.841,0.949
1541,196.840,0.000,445.642,880.485,53.131,18.178,13.788,47.317,0.876,18.888,0.000,962,1939,50.906,14.206,1.318,0.758,0.956
1542,220.343,0.000,799.223,880.964,54.427,17.172,16.337,168.814,0.935,17.695,0.000,1727,1915,158.749,16.033,1.051,0.951,0.972
1543,427.885,0.000,696.150,889.504,82.533,29.477,18.482,109.466,0.789,30.029,0.000,1512,1908,111.477,19.101,1.595,0.627,0.940
1544,291.063,0.000,130.400,884.489,62.895,20.121,18.419,130.030,0.925,20.716,0.000,272,1912,125.096,18.682,1.092,0.915,0.972
1545,149.204,0.000,753.807,881.656,45.200,14.314,13.271,57.380,0.918,15.124,0.000,1636,1938,54.866,13.285,1.079,0.927,0.961
1546,273.855,0.000,171.814,885.211,61.331,19.870,17.548,68.749,0.915,20.281,0.000,368,1953,71.565,17.666,1.132,0.883,0.967
1547,220.553,0.000,153.957,886.108,56.907,19.730,14.233,91.383,0.856,20.036,0.000,333,1912,100.539,14.659,1.386,0.721,0.955
1548,187.397,0.000,211.640,883.439,50.382,15.722,15.176,162.659,0.928,16.235,0.000,445,1924,163.610,15.117,1.036,0.965,0.967
1549,256.227,0.000,389.672,885.283,59.341,19.705,16.556,111.700,0.914,20.430,0.000,842,1912,109.654,16.844,1.190,0.840,0.972
1550,362.622,0.000,187.773,889.250,73.463,23.477,19.666,25.692,0.844,24.554,0.000,391,1963,53.344,20.336,1.194,0.838,0.945
1551,271.966,0.590,300.042,887.377,61.331,20.260,17.091,155.606,0.909,21.182,0.231,633,1929,158.429,17.408,1.185,0.844,0.970
1552,308.690,4.854,486.239,889.857,67.698,20.780,18.914,86.466,0.846,22.465,1.903,1056,1966,73.413,19.210,1.099,0.910,0.948
1553,274.065,0.000,767.698,888.786,63.274,21.460,16.260,154.989,0.860,22.108,0.000,1657,1927,145.981,16.949,1.320,0.758,0.963
1554,223.491,0.000,101.014,889.795,56.527,17.592,16.175,108.080,0.879,18.427,0.000,203,1933,145.125,16.033,1.088,0.919,0.958
1555,140.810,0.000,361.350,887.465,43.590,14.279,12.556,142.008,0.931,14.638,0.000,774,1931,159.864,12.633,1.137,0.879,0.961
1556,237.131,0.000,525.761,890.785,58.091,19.533,15.457,77.292,0.883,19.586,0.000,1140,1965,79.216,15.355,1.264,0.791,0.966
1557,154.660,0.692,547.862,887.486,47.254,16.704,11.789,167.263,0.870,17.116,0.271,1179,1932,164.476,12.369,1.417,0.706,0.957
1558,316.035,0.169,448.966,891.407,67.809,23.378,17.212,39.149,0.864,23.546,0.066,960,1963,37.093,17.856,1.358,0.736,0.955
1559,163.893,0.000,855.138,889.114,47.254,15.325,13.617,149.559,0.922,16.027,0.000,1852,1932,149.036,13.929,1.125,0.889,0.965
1560,228.108,0.704,652.812,890.671,55.454,17.172,16.914,154.634,0.932,17.965,0.276,1406,1938,160.641,16.949,1.015,0.985,0.971
1561,236.711,0.000,121.086,892.681,58.314,20.084,15.006,105.240,0.875,20.451,0.000,258,1927,105.593,15.443,1.338,0.747,0.962
1562,253.499,0.000,225.872,891.968,59.119,19.612,16.458,87.716,0.911,20.010,0.000,486,1927,105.945,16.491,1.192,0.839,0.970
1563,229.996,0.000,808.694,892.489,56.527,19.588,14.950,89.435,0.905,19.677,0.000,1761,1927,102.095,14.659,1.310,0.763,0.972
1564,318.133,0.168,111.978,893.688,67.476,23.499,17.238,122.997,0.878,24.188,0.066,228,1930,127.304,18.110,1.363,0.734,0.970
1565,129.897,0.000,861.855,890.554,46.495,16.033,10.316,97.100,0.755,16.370,0.000,1878,1928,107.928,12.369,1.554,0.643,0.812
1566,256.018,0.000,281.235,892.547,60.146,21.348,15.270,142.026,0.889,21.898,0.000,593,1936,142.651,15.548,1.398,0.715,0.970
1567,334.082,0.000,598.843,893.030,71.298,25.579,16.630,0.810,0.826,25.444,0.000,1282,1940,166.464,16.491,1.538,0.650,0.964
1568,191.594,0.000,371.414,893.112,51.678,17.385,14.032,168.665,0.902,17.789,0.000,792,1946,168.111,14.201,1.239,0.807,0.962
1569,131.366,0.000,140.176,892.837,42.183,13.294,12.582,131.867,0.928,13.849,0.000,297,1937,124.216,12.827,1.057,0.946,0.962
1570,160.536,1.667,501.426,893.859,47.097,15.284,13.374,70.576,0.909,15.796,0.654,1090,1968,73.142,13.726,1.143,0.875,0.961
1571,206.283,0.000,585.179,894.443,54.427,19.141,13.722,38.389,0.875,19.607,0.000,1260,1964,37.405,13.893,1.395,0.717,0.967
1572,253.919,0.000,165.169,897.759,60.035,20.332,15.901,87.864,0.885,20.776,0.000,356,1983,75.964,16.033,1.279,0.782,0.968
1573,249.512,0.214,152.234,897.505,59.609,19.968,15.910,143.589,0.882,20.343,0.084,314,1947,144.162,16.433,1.255,0.797,0.958
1574,283.928,11.497,492.268,899.392,63.163,20.350,17.764,28.099,0.894,20.983,4.508,1055,1975,36.119,17.779,1.146,0.873,0.968
1575,306.172,0.000,561.036,900.199,66.782,22.751,17.135,130.140,0.863,23.466,0.000,1209,1946,128.660,17.816,1.328,0.753,0.955
1576,187.606,0.000,706.925,898.238,51.030,16.491,14.485,118.548,0.905,17.268,0.000,1535,1943,111.801,14.900,1.138,0.878,0.959
1577,488.952,0.000,188.029,901.278,87.540,30.605,20.342,20.597,0.802,30.798,0.000,385,1988,30.379,21.005,1.505,0.665,0.953
1578,222.861,0.000,400.239,899.225,55.722,18.665,15.202,170.766,0.902,19.131,0.000,854,1957,163.301,15.443,1.228,0.814,0.965
1579,269.448,0.000,790.356,900.142,65.329,22.602,15.179,5.998,0.793,22.909,0.000,1702,1969,11.535,16.033,1.489,0.672,0.947
1580,190.125,0.000,294.443,900.654,50.651,16.567,14.612,131.309,0.931,17.153,0.000,627,1956,145.886,14.900,1.134,0.882,0.970
1581,257.696,0.000,90.705,904.539,61.488,20.363,16.113,103.370,0.857,20.978,0.000,185,1955,121.608,16.033,1.264,0.791,0.961
1582,169.349,0.000,282.576,902.462,48.171,15.960,13.511,35.586,0.917,16.402,0.000,602,1979,35.910,13.899,1.181,0.847,0.965
1583,279.101,0.000,173.188,906.441,64.505,19.438,18.282,59.922,0.843,21.608,0.000,364,1997,57.995,18.061,1.063,0.941,0.956
1584,256.227,0.000,551.325,905.442,59.878,18.581,17.557,147.733,0.898,19.570,0.000,1186,1964,147.426,17.816,1.058,0.945,0.961
1585,278.681,0.000,370.046,905.976,61.979,20.502,17.307,142.299,0.912,20.983,0.000,793,1960,126.119,17.816,1.185,0.844,0.971
1586,256.437,0.626,243.725,907.950,58.962,18.354,17.790,7.761,0.927,18.888,0.245,512,1977,165.964,17.866,1.032,0.969,0.971
1587,327.157,0.000,534.137,910.025,69.373,21.538,19.341,34.062,0.854,22.744,0.000,1143,1998,34.330,20.032,1.114,0.898,0.954
1588,254.759,1.680,483.662,908.040,59.498,18.963,17.105,5.127,0.904,19.570,0.659,1036,1975,163.686,17.408,1.109,0.902,0.967
1589,291.482,0.000,451.625,909.271,63.589,21.323,17.405,155.900,0.906,22.240,0.000,965,1973,147.619,17.788,1.225,0.816,0.973
1590,330.724,1.618,712.056,908.974,70.335,24.593,17.123,169.569,0.840,24.352,0.635,1529,1979,163.610,16.838,1.436,0.696,0.959
